Date,ANR,Target Price,ANR Classification,ANR Change
2024-02-05,1.4827586206896552,65.54435483870968,Buy,0.0
2024-02-06,1.4827586206896552,65.5625,Buy,0.0
2024-02-07,1.4827586206896552,65.58958014126482,Buy,0.0
2024-02-08,1.4827586206896552,65.61666028252964,Buy,0.0
2024-02-09,1.4827586206896552,65.64374042379445,Buy,0.0
2024-02-10,1.4827586206896552,65.67082056505927,Buy,0.0
2024-02-11,1.4827586206896552,65.69790070632408,Buy,0.0
2024-02-12,1.4827586206896552,65.7249808475889,Buy,0.0
2024-02-13,1.4827586206896552,65.75206098885371,Buy,0.0
2024-02-14,1.4827586206896552,65.77914113011853,Buy,0.0
2024-02-15,1.4827586206896552,65.80622127138335,Buy,0.0
2024-02-16,1.4827586206896552,65.83330141264817,Buy,0.0
2024-02-17,1.4827586206896552,65.86038155391299,Buy,0.0
2024-02-18,1.4827586206896552,65.8874616951778,Buy,0.0
2024-02-19,1.4827586206896552,65.91454183644262,Buy,0.0
2024-02-20,1.4827586206896552,65.94162197770744,Buy,0.0
2024-02-21,1.4827586206896552,65.96870211897225,Buy,0.0
2024-02-22,1.4827586206896552,65.99578226023706,Buy,0.0
2024-02-23,1.4827586206896552,66.02286240150188,Buy,0.0
2024-02-24,1.4827586206896552,66.0499425427667,Buy,0.0
2024-02-25,1.4827586206896552,66.07702268403152,Buy,0.0
2024-02-26,1.4827586206896552,66.10410282529634,Buy,0.0
2024-02-27,1.4827586206896552,66.13118296656116,Buy,0.0
2024-02-28,1.4827586206896552,66.15826310782597,Buy,0.0
2024-02-29,1.4827586206896552,66.18534324909079,Buy,0.0
2024-03-01,1.4827586206896552,66.21242339035561,Buy,0.0
2024-03-02,1.4827586206896552,66.23950353162041,Buy,0.0
2024-03-03,1.4827586206896552,66.26658367288523,Buy,0.0
2024-03-04,1.4827586206896552,66.29366381415005,Buy,0.0
2024-03-05,1.4827586206896552,66.32074395541487,Buy,0.0
2024-03-06,1.4827586206896552,66.34782409667969,Buy,0.0
2024-03-07,1.4833147942157954,66.34176537298387,Buy,0.0005561735261401246
2024-03-08,1.4838709677419355,66.33570664928806,Buy,0.0005561735261401246
2024-03-09,1.4844271412680756,66.32964792559224,Buy,0.0005561735261401246
2024-03-10,1.484983314794216,66.32358920189643,Buy,0.0005561735261403467
2024-03-11,1.485539488320356,66.31753047820061,Buy,0.0005561735261401246
2024-03-12,1.4860956618464962,66.3114717545048,Buy,0.0005561735261401246
2024-03-13,1.4866518353726363,66.30541303080898,Buy,0.0005561735261401246
2024-03-14,1.4872080088987765,66.29935430711315,Buy,0.0005561735261401246
2024-03-15,1.4877641824249166,66.29329558341733,Buy,0.0005561735261401246
2024-03-16,1.4883203559510567,66.28723685972152,Buy,0.0005561735261401246
2024-03-17,1.4888765294771968,66.2811781360257,Buy,0.0005561735261401246
2024-03-18,1.4894327030033372,66.27511941232989,Buy,0.0005561735261403467
2024-03-19,1.4899888765294773,66.26906068863407,Buy,0.0005561735261401246
2024-03-20,1.4905450500556174,66.26300196493825,Buy,0.0005561735261401246
2024-03-21,1.4911012235817576,66.25694324124244,Buy,0.0005561735261401246
2024-03-22,1.4916573971078977,66.25088451754662,Buy,0.0005561735261401246
2024-03-23,1.4922135706340378,66.24482579385081,Buy,0.0005561735261401246
2024-03-24,1.492769744160178,66.23876707015499,Buy,0.0005561735261401246
