Date,Return on Common Equity,Return on Assets,Return on Invested Capital,EBITDA Margin,Operating Margin,Net Income Margin,EPS Diluted,Dividend per Share,Current Ratio,Quick Ratio,Return on Common Equity_roc,Return on Assets_roc,Return on Invested Capital_roc,EBITDA Margin_roc,Operating Margin_roc,Net Income Margin_roc,EPS Diluted_roc,Dividend per Share_roc,Current Ratio_roc,Quick Ratio_roc
2023-09-11 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-12 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-13 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-14 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-15 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-16 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-17 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-18 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-19 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-20 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-21 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-22 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-23 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-24 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-25 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-26 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-27 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-28 00:00:00,42.8822,10.9693,12.4409,22.4023,20.0551,21.2746,34.0909,4.5455,1.1441,0.8154,0,0,0,0,0,0,0,0,0,0
2023-09-29 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0.022592124,0.033429663,0.065839288,0.329475099,0.364096913,0.213945268,-0.729229794,0,-0.002097719,-0.048933039
2023-09-30 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-01 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-02 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-03 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-04 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-05 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-06 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-07 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-08 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-09 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-10 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-11 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-12 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-13 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-14 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-15 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-16 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-17 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-18 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-19 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-20 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-21 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-22 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-23 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-24 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-25 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-26 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-27 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-28 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-29 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-30 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-10-31 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-01 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-02 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-03 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-04 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-05 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-06 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-07 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-08 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-09 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-10 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-11 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-12 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-13 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-14 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-15 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-16 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-17 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-18 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-19 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-20 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-21 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-22 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-23 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-24 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-25 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-26 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-27 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-28 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-29 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-11-30 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-01 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-02 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-03 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-04 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-05 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-06 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-07 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-08 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-09 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-10 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-11 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-12 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-13 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-14 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-15 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-16 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-17 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-18 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-19 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-20 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-21 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-22 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-23 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-24 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-25 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-26 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-27 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-28 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-29 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-30 00:00:00,43.851,11.336,13.26,29.7833,27.3571,25.8262,9.2308,4.5455,1.1417,0.7755,0,0,0,0,0,0,0,0,0,0
2023-12-31 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,-0.023588972,-0.007559986,-0.020060332,-0.212672874,-0.234158591,-0.295831365,-1.230500065,0,-0.00665674,-0.066021921
2024-01-01 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-02 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-03 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-04 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-05 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-06 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-07 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-08 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-09 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-10 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-11 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-12 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-13 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-14 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-15 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-16 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-17 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-18 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-19 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-20 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-21 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-23 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-24 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-25 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-26 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-27 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-28 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-29 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-30 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-01-31 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-01 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-02 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-03 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-04 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-05 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-06 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-07 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-08 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-09 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-10 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-11 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-12 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-13 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-14 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-16 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-17 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-18 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-19 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-20 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-21 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-22 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-23 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-24 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-25 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
2024-02-26 00:00:00,42.8166,11.2503,12.994,23.4492,20.9512,18.186,-2.1277,4.5455,1.1341,0.7243,0,0,0,0,0,0,0,0,0,0
