Date,Short Interest__FILENAME__Cleaned_KO_Daily_with_ROC,Close__FILENAME__Cleaned_KO_Daily_with_ROC,Average Daily Volume__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest Ratio__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest_roc__FILENAME__Cleaned_KO_Daily_with_ROC,Average Daily Volume_roc__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest Ratio_roc__FILENAME__Cleaned_KO_Daily_with_ROC,CONF_Value__FILENAME__CONCCONF_Daily_Filled,Daily_Change__FILENAME__CONCCONF_Daily_Filled,ANR__FILENAME__ko_anr_feature_extracted_linear_ffill,Target Price__FILENAME__ko_anr_feature_extracted_linear_ffill,ANR Classification__FILENAME__ko_anr_feature_extracted_linear_ffill,ANR Change__FILENAME__ko_anr_feature_extracted_linear_ffill,Accts Payable__FILENAME__ko_daily_accts_payable,Rate of Change (%)__FILENAME__ko_daily_accts_payable,Return on Common Equity__FILENAME__ko_daily_ratios_with_roc,Return on Assets__FILENAME__ko_daily_ratios_with_roc,Return on Invested Capital__FILENAME__ko_daily_ratios_with_roc,EBITDA Margin__FILENAME__ko_daily_ratios_with_roc,Operating Margin__FILENAME__ko_daily_ratios_with_roc,Net Income Margin__FILENAME__ko_daily_ratios_with_roc,EPS Diluted__FILENAME__ko_daily_ratios_with_roc,Dividend per Share__FILENAME__ko_daily_ratios_with_roc,Current Ratio__FILENAME__ko_daily_ratios_with_roc,Quick Ratio__FILENAME__ko_daily_ratios_with_roc,Return on Common Equity_roc__FILENAME__ko_daily_ratios_with_roc,Return on Assets_roc__FILENAME__ko_daily_ratios_with_roc,Return on Invested Capital_roc__FILENAME__ko_daily_ratios_with_roc,EBITDA Margin_roc__FILENAME__ko_daily_ratios_with_roc,Operating Margin_roc__FILENAME__ko_daily_ratios_with_roc,Net Income Margin_roc__FILENAME__ko_daily_ratios_with_roc,EPS Diluted_roc__FILENAME__ko_daily_ratios_with_roc,Dividend per Share_roc__FILENAME__ko_daily_ratios_with_roc,Current Ratio_roc__FILENAME__ko_daily_ratios_with_roc,Quick Ratio_roc__FILENAME__ko_daily_ratios_with_roc,Revenue__FILENAME__ko_daily_revenue,Rate of Change (%)__FILENAME__ko_daily_revenue,Shares Outstanding__FILENAME__ko_daily_sharesOutstanding,Rate of Change (%)__FILENAME__ko_daily_sharesOutstanding,PX_LAST__FILENAME__ko_hp,Rate_of_Change__FILENAME__ko_hp,PX_LAST__FILENAME__KO_HP_with_signals,PX_BID__FILENAME__KO_HP_with_signals,Price__FILENAME__KO_HP_with_signals,RSI__FILENAME__KO_HP_with_signals,RSI_Signal__FILENAME__KO_HP_with_signals,MACD_Line__FILENAME__KO_HP_with_signals,MACD_Signal__FILENAME__KO_HP_with_signals,MACD_Hist__FILENAME__KO_HP_with_signals,MACD_Signal_Indicator__FILENAME__KO_HP_with_signals,Bollinger_SMA__FILENAME__KO_HP_with_signals,Bollinger_Upper__FILENAME__KO_HP_with_signals,Bollinger_Lower__FILENAME__KO_HP_with_signals,Bollinger_Signal__FILENAME__KO_HP_with_signals,SMA_9__FILENAME__KO_HP_with_signals,SMA_20__FILENAME__KO_HP_with_signals,EMA_9__FILENAME__KO_HP_with_signals,EMA_20__FILENAME__KO_HP_with_signals,SMA_Cross_Signal__FILENAME__KO_HP_with_signals,EMA_Cross_Signal__FILENAME__KO_HP_with_signals,Overall_Signal__FILENAME__KO_HP_with_signals,Stock Price__FILENAME__ko_q2_q4_seasonality_cleaned,Q_1__FILENAME__ko_q2_q4_seasonality_cleaned,Q_2__FILENAME__ko_q2_q4_seasonality_cleaned,Q_3__FILENAME__ko_q2_q4_seasonality_cleaned,Q_4__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ4_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_CQ4_Seasonality_Ratio__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_CQ4_Label_Daily__FILENAME__ko_q2_q4_seasonality_cleaned,Prev_Q4_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_PQ4_Seasonality_Ratio__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_PQ4_Label_Daily__FILENAME__ko_q2_q4_seasonality_cleaned,M2_Value__FILENAME__M2_HP_Daily_Filled,Daily_Change__FILENAME__M2_HP_Daily_Filled,PX_LAST__FILENAME__pbj_hp,Rate_of_Change__FILENAME__pbj_hp,PX_LAST__FILENAME__PCUSEQTR_HP,Rate_of_Change__FILENAME__PCUSEQTR_HP,PX_LAST__FILENAME__VIX_HP,Rate_of_Change__FILENAME__VIX_HP,PX_LAST__FILENAME__xlp_hp,Rate_of_Change__FILENAME__xlp_hp,Future_xd_Return,Label
2020-02-28,34548949,53.49,16177521,2.135614536,-0.098930997,0.79664673,-0.498471799,130.4,1.72,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,53.49,-0.026215182960131,53.49,53.61,53.49,22.8584887097544,0,-0.3166646930825791,0.410402307231778,-0.7270670003143571,2,58.64,61.99452561553245,55.28547438446755,0,57.96,58.64,57.12058398959082,57.85902436052639,1,1,0,53.49,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15401.3,0.44,30.2245,-0.0253933961047336,0.85,-0.0116279069767442,40.11,0.0242594484167517,57.99,-0.0197768762677483,-0.1996634885025238,Sell
2020-03-02,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,55.92,0.0454290521592821,55.92,55.93,55.92,40.861862483259706,1,-0.4208047560481063,0.2441608945758012,-0.6649656506239074,2,58.516000000000005,62.08440757643787,54.94759242356214,1,57.55888888888889,58.516000000000005,56.880467191672665,57.67435537380959,1,1,2,55.92,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,31.3952,0.0387334778077388,0.76,-0.1058823529411764,33.42,-0.1667913238593866,61.09,0.0534574926711501,-0.1952789699570816,Sell
2020-03-03,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,56.06,0.0025035765379113,56.06,56.04,56.06,41.70596715123991,1,-0.4864323865077296,0.098042238359095,-0.5844746248668247,2,58.39,62.12305575409182,54.65694424590818,1,57.14666666666668,58.39,56.71637375333814,57.52060724297058,1,1,2,56.06,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,31.1824,-0.0067781062073182,0.73,-0.0394736842105263,36.82,0.101735487731897,60.26,-0.0135865117040433,-0.21066714234748485,Sell
2020-03-04,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,58.92,0.0510167677488404,58.92,58.91,58.92,55.63672978640653,1,-0.3041585085315574,0.0176020889809645,-0.321760597512522,2,58.394000000000005,62.12925677268577,54.65874322731424,1,57.05777777777777,58.394000000000005,57.15709900267051,57.65388274364005,1,1,2,58.92,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,32.15,0.0310303247986043,0.64,-0.1232876712328766,31.99,-0.1311787072243346,63.22,0.0491204779289744,-0.2851323828920571,Sell
2020-03-05,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,56.74,-0.036999321113374,56.74,56.72,56.74,46.51251047139893,1,-0.3317882792507234,-0.052275984665373,-0.2795122945853504,2,58.2885,62.088163558513415,54.48883644148658,1,56.68111111111111,58.2885,57.07367920213641,57.5668462918648,1,1,2,56.74,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,31.4678,-0.0212192846034213,0.78,0.21875,39.62,0.2385120350109408,62.03,-0.018823157228725,-0.2254141698977793,Sell
2020-03-06,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,55.26,-0.026083891434614,55.26,55.25,55.26,41.53268590405116,1,-0.4677171505634589,-0.1353642178449902,-0.3323529327184688,2,58.10200000000001,62.11676013572026,54.08723986427976,1,56.30444444444444,58.10200000000001,56.710943361709134,57.34714664502053,1,1,2,55.26,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,31.3494,-0.0037625763478857,0.89,0.1410256410256409,41.94,0.0585562847046945,61.54,-0.0078994035144285,-0.2068403908794788,Sell
2020-03-09,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,51.86,-0.0615273253709736,51.86,51.84,51.86,32.83532539564513,1,-0.840109090759313,-0.2763131924278548,-0.5637958983314582,2,57.7355,62.58381593116837,52.88718406883164,0,55.64222222222222,57.7355,55.74075468936731,56.82456125025667,1,1,1,51.86,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,29.9236,-0.0454809342443555,1.12,0.258426966292135,54.46,0.2985216976633287,58.86,-0.043548911277218,-0.10007713073659852,Sell
2020-03-10,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,53.66,0.0347088314693404,53.66,53.65,53.66,39.998975888693046,1,-0.9787055215024054,-0.4167916582427649,-0.5619138632596405,2,57.431,62.50625223640735,52.35574776359266,1,55.20444444444444,57.431,55.32460375149385,56.52317446451794,1,1,2,53.66,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,30.3417,0.0139722493282894,0.75,-0.3303571428571429,47.3,-0.1314726404700698,60.55,0.0287121984369691,-0.13324636600819972,Sell
2020-03-11,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,52.21,-0.0270219903093551,52.21,52.2,52.21,36.61139316256051,1,-1.19180864505892,-0.571795055605996,-0.6200135894529241,2,57.062,62.53395183112068,51.59004816887932,1,54.90222222222222,57.062,54.70168300119508,56.11239594408767,1,1,2,52.21,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,28.9705,-0.0451919305773901,1.02,0.3600000000000001,53.9,0.1395348837209302,57.58,-0.0490503715937241,-0.08408350890633975,Sell
2020-03-12,34548949,53.49,16177521,2.135614536,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,47.16,-0.0967247653706186,47.16,47.15,47.16,27.785366631469586,0,-1.7480369196965526,-0.8070434284241074,-0.9409934912724452,2,56.4495,63.36643718346491,49.53256281653509,0,54.19888888888889,56.4495,53.19334640095607,55.25978680655551,1,1,0,47.16,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,26.1552,-0.0971781639944081,1.28,0.2549019607843137,75.47,0.4001855287569573,52.17,-0.0939562348037512,0.03901611535199323,Buy
2020-03-13,34521502,48.47,22355583,1.54420048,-0.000794438,0.381891762,-0.276929214,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,48.47,0.0277777777777779,48.47,48.2,48.47,32.34188836922067,1,-2.0594062298007287,-1.0575159886994316,-1.001890241101297,2,55.892500000000005,63.4977305408151,48.28726945918491,1,53.37111111111111,55.892500000000005,52.24867712076486,54.61314044402641,1,1,2,48.47,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,27.63,0.0563864929344832,1.0,-0.21875,57.83,-0.2337352590433284,56.61,0.0851063829787233,-0.03177223024551268,Sell
2020-03-16,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,45.26,-0.0662265318753868,45.26,45.25,45.26,27.72546624132619,0,-2.5359559031894534,-1.353203971597436,-1.1827519315920174,2,55.158,63.87017804660744,46.44582195339257,0,52.17111111111112,55.158,50.85094169661189,53.72236516364294,1,1,0,45.26,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,25.5243,-0.0762106406080347,1.1,0.1,82.69,0.4298806847656926,52.77,-0.0678325384207736,0.08086610693769347,Buy
2020-03-17,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,47.18,0.0424215642951835,47.18,47.17,47.18,33.8111047624718,1,-2.727258856377894,-1.6280149485535276,-1.0992439078243663,2,54.54050000000001,63.6877480187097,45.39325198129032,1,50.86666666666667,54.54050000000001,50.11675335728952,53.09928276710552,1,1,2,47.18,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,27.418,0.0741920444439221,0.86,-0.2181818181818182,75.91,-0.0819929858507679,57.22,0.0843282167898427,0.009114031369224174,Hold
2020-03-18,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,44.85,-0.049385332768122,44.85,44.85,44.85,30.45929003035417,1,-3.0319291603702325,-1.9087977909168687,-1.1231313694533638,2,53.79449999999999,63.55877963764371,44.03022036235628,1,49.54555555555555,53.79449999999999,49.06340268583162,52.31363678928594,1,1,2,44.85,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,25.8943,-0.0555729812531912,0.98,0.1395348837209302,76.45,0.0071136872612305,55.75,-0.0256903180706046,0.050167224080267525,Buy
2020-03-19,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,41.83,-0.067335562987737,41.83,41.81,41.83,26.756825282461108,0,-3.4769907471406327,-2.222436382161621,-1.2545543649790112,2,52.9,63.6106007497736,42.1893992502264,0,48.053333333333335,52.9,47.616722148665296,51.31519519030633,1,1,0,41.83,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,26.705,0.0313080484894356,0.88,-0.1020408163265306,72.0,-0.0582079790712884,53.89,-0.0333632286995515,0.14893617021276606,Buy
2020-03-20,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,38.3,-0.0843891943581162,38.3,38.3,38.3,23.2060383894012,0,-4.06765733794775,-2.5914805733188477,-1.476176764628903,2,51.8085,63.79063806595371,39.8263619340463,0,46.54666666666666,51.8085,45.75337771893224,50.07565279122954,1,1,0,38.3,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,25.6577,-0.0392173750234038,0.83,-0.0568181818181818,66.04,-0.0827777777777777,50.4,-0.0647615513082204,0.21488250652741536,Buy
2020-03-23,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,37.56,-0.0193211488250651,37.56,37.55,37.56,22.53102456988502,0,-4.543106577606338,-2.9818057741763453,-1.5613008034299924,2,50.754000000000005,63.86036229590715,37.64763770409286,0,44.757777777777775,50.754000000000005,44.114702175145794,48.88368585873149,1,1,0,37.56,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,25.25,-0.0158899667546194,0.62,-0.253012048192771,61.59,-0.0673834039975772,48.63,-0.0351190476190474,0.20820021299254532,Buy
2020-03-24,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,39.45,0.0503194888178912,39.45,39.34,39.45,28.26991301895237,0,-4.713067018049898,-3.328058022951056,-1.385008995098842,2,49.8355,63.42279046223934,36.24820953776065,1,43.34,49.8355,43.18176174011664,47.98523958647135,1,1,1,39.45,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,26.4004,0.045560396039604,0.63,0.0161290322580645,61.67,0.0012989121610651,51.11,0.050997326753033,0.15792141951837757,Buy
2020-03-25,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,41.61,0.0547528517110265,41.61,41.61,41.61,34.26345404125287,1,-4.620209049530743,-3.586488228266994,-1.0337208212637492,2,49.036,62.58129306477063,35.490706935229376,1,42.72333333333333,49.036,42.86740939209332,47.37807391156932,1,1,2,41.61,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,26.41,0.0003636308540779,0.65,0.0317460317460318,63.95,0.0369709745419166,50.97,-0.0027391899823909,0.08315308819995204,Buy
2020-03-26,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,49.6079,10.5191,12.7213,29.2788,23.8641,22.5187,135.0,2.5641,0.7567,0.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,44.29,0.0644075943282864,44.29,44.19,44.29,40.86563998940453,1,-4.281015951123649,-3.725393772838325,-0.5556221782853239,2,48.504,61.90966164762199,35.09833835237801,1,42.25888888888889,48.504,43.15192751367465,47.083971634277,1,1,2,44.29,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,27.9084,0.0567360848163573,0.58,-0.1076923076923077,61.0,-0.0461297888975762,53.76,0.0547380812242495,0.02573944456988042,Buy
2020-03-27,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,55.8159,10.986,12.032,31.9381,27.6712,32.2637,64.1026,2.5,0.8715,0.682,0.125141359,0.044385927,-0.054184714,0.09082681,0.15953252,0.432751447,-0.525165926,-0.024999025,0.151711378,0.21460374,8573.0,0.0,4294.0,0.0,42.81,-0.0334161210205463,42.81,42.82,42.81,38.56231322720808,1,-4.084542544096735,-3.797223527090008,-0.2873190170067272,2,47.97,61.390245507205925,34.54975449279407,1,41.986666666666665,47.97,43.08354201093972,46.67692671672681,1,1,2,42.81,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,27.25,-0.0235914635020281,0.7,0.2068965517241379,65.54,0.0744262295081967,53.51,-0.0046502976190476,0.0927353422097641,Buy
2020-03-30,34521502,48.47,22355583,1.54420048,0.0,0.0,0.0,132.6,1.69,1.8000000000000005,63.5,0,0.0,3517.0,0.0,55.8159,10.986,12.032,31.9381,27.6712,32.2637,64.1026,2.5,0.8715,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,45.0,0.051156271899089,45.0,44.99,45.0,43.62574697831264,1,-3.7093620395132954,-3.779651229574666,0.0702891900613709,0,47.424,60.36227679081669,34.485723209183305,1,41.74444444444444,47.424,43.46683360875178,46.51721941037188,1,1,0,45.0,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15453.8,0.34,28.25,0.036697247706422,0.68,-0.0285714285714284,57.08,-0.1290814769606348,55.6,0.0390581199775743,0.03866666666666663,Buy
2020-03-31,28535432,44.25,34235511,0.833503902,-0.173401204,0.531407658,-0.460235952,118.8,-10.41,1.8000000000000005,63.5,0,0.0,3517.0,0.0,55.8159,10.986,12.032,31.9381,27.6712,32.2637,64.1026,2.5,0.8715,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,44.25,-0.0166666666666667,44.25,44.22,44.25,42.33882876194054,1,-3.432974327494783,-3.7103158491586887,0.2773415216639057,0,46.8335,59.1765377136261,34.4904622863739,1,41.67777777777778,46.8335,43.62346688700143,46.30129375224123,1,1,0,44.25,1,0,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15980.6,3.41,27.9433,-0.0108566371681415,0.7,0.0294117647058822,53.54,-0.0620182200420462,54.47,-0.0203237410071942,0.06485875706214683,Buy
2020-04-01,28535432,44.25,34235511,0.833503902,0.0,0.0,0.0,118.8,-10.41,1.8000000000000005,63.5,0,0.0,3517.0,0.0,55.8159,10.986,12.032,31.9381,27.6712,32.2637,64.1026,2.5,0.8715,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,42.12,-0.048135593220339,42.12,42.12,42.12,38.83506266598514,1,-3.3472235636341807,-3.6376973920537874,0.2904738284196066,0,45.9935,57.09766569533568,34.88933430466432,1,41.71,45.9935,43.32277350960114,45.90307529964683,1,1,0,42.12,0,1,0,0,42.12,49.18,0.8564457096380642,2,55.35,0.7609756097560975,0,15980.6,3.41,27.23,-0.0255266915503895,0.86,0.2285714285714286,57.06,0.0657452372058275,53.55,-0.0168900312098403,0.08950617283950635,Buy
2020-04-02,28535432,44.25,34235511,0.833503902,0.0,0.0,0.0,118.8,-10.41,1.8000000000000005,63.5,0,0.0,3517.0,0.0,55.8159,10.986,12.032,31.9381,27.6712,32.2637,64.1026,2.5,0.8715,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,43.95,0.0434472934472935,43.95,43.93,43.95,43.18530188286441,1,-3.0959120128757647,-3.529340316218183,0.4334283033424184,0,45.354,55.26089584396413,35.44710415603587,1,42.33777777777778,45.354,43.44821880768092,45.71706812825189,1,1,0,43.95,0,1,0,0,43.95,49.18,0.8936559577063847,2,55.35,0.7940379403794038,0,15980.6,3.41,27.78,0.0201983106867424,0.82,-0.0465116279069768,50.91,-0.1077812828601473,54.92,0.0255835667600374,0.03754266211604085,Buy
2020-04-03,28535432,44.25,34235511,0.833503902,0.0,0.0,0.0,118.8,-10.41,1.8000000000000005,63.5,0,0.0,3517.0,0.0,55.8159,10.986,12.032,31.9381,27.6712,32.2637,64.1026,2.5,0.8715,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,43.83,-0.0027303754266212,43.83,43.85,43.83,42.96948491258089,1,-2.8733070997416803,-3.398133672922883,0.5248265731812025,0,44.7825,53.53473610525338,36.03026389474662,1,43.034444444444446,44.7825,43.52457504614473,45.53734735413266,1,1,0,43.83,0,1,0,0,43.83,49.18,0.8912159414396096,2,55.35,0.791869918699187,0,15980.6,3.41,27.9178,0.0049604031677465,0.83,0.0121951219512195,46.8,-0.0807307012374779,55.35,0.0078295702840496,0.02988820442619211,Buy
2020-04-06,28535432,44.25,34235511,0.833503902,0.0,0.0,0.0,118.8,-10.41,1.56,55.04545593261719,0,-0.2400000000000002,3517.0,0.0,55.8159,10.986,12.032,31.9381,27.6712,32.2637,64.1026,2.5,0.8715,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573.0,0.0,4294.0,0.0,46.67,0.0647958019621264,46.67,46.61,46.67,49.41283528734406,1,-2.439604594012785,-3.2064278571408638,0.7668232631280785,0,44.523,52.67914227696531,36.3668577230347,1,43.836666666666666,44.523,44.15366003691579,45.64521903469146,1,1,0,46.67,0,1,0,0,46.67,49.18,0.9489629930866206,2,55.35,0.8431797651309847,0,15980.6,3.41,29.2033,0.0460458918682704,0.69,-0.1686746987951807,45.24,-0.0333333333333332,57.41,0.0372177055103883,-0.027212341975573207,Sell
